Alloy_Name,Alloy_Type,Cu,Al,Cr,Mg,Ni,Si,Solid_Solution_Temp_K,Aging_Temp_K,Aging_Time_h,Electrical_Conductivity_IACS
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,12,32
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,16,33
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,4,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,1,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,1,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.25,22
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.5,23
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,1,24
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,2,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,6,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,8,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.25,23
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.5,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,2,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,4,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,6,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,8,32
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.25,24
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.5,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,2,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,4,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,6,32
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,8,33
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.5,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.5,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.333,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.083,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.033,23
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.083,24
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.167,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.25,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.333,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.75,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,1,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,1.5,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.033,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.083,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.167,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.25,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.333,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,0.75,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,1,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,703,1.5,32
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.033,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.083,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.167,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.25,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.5,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.75,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,1,32
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,1.5,33
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.033,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.167,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.25,33
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.333,34
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.5,35
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.75,36
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,1,36
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,1.5,36
Cu-3.91Ni-0.93Si,Cu-Ni-Si alloys,95.16,0,0,0,3.91,0.93,1223,723,4,52
Cu-3.52Ni-0.94Si-0.35Cr,Cu-Ni-Si alloys,95.19,0,0.35,0,3.52,0.94,1223,723,1,32
Cu-3.52Ni-0.94Si-0.35Cr,Cu-Ni-Si alloys,95.19,0,0.35,0,3.52,0.94,1223,723,2,33
Cu-3.52Ni-0.94Si-0.35Cr,Cu-Ni-Si alloys,95.19,0,0.35,0,3.52,0.94,1223,723,3,36
Cu-3.52Ni-0.94Si-0.35Cr,Cu-Ni-Si alloys,95.19,0,0.35,0,3.52,0.94,1223,723,4,36
Cu-3.52Ni-0.94Si-0.35Cr,Cu-Ni-Si alloys,95.19,0,0.35,0,3.52,0.94,1223,723,8,37
Cu-3.52Ni-0.94Si-0.35Cr,Cu-Ni-Si alloys,95.19,0,0.35,0,3.52,0.94,1223,723,24,37
Cu-3.52Ni-0.93Si-0.37Fe,Cu-Ni-Si alloys,95.18,0,0,0,3.52,0.93,1223,723,1,24
Cu-3.52Ni-0.93Si-0.37Fe,Cu-Ni-Si alloys,95.18,0,0,0,3.52,0.93,1223,723,2,25
Cu-3.52Ni-0.93Si-0.37Fe,Cu-Ni-Si alloys,95.18,0,0,0,3.52,0.93,1223,723,3,35
Cu-3.52Ni-0.93Si-0.37Fe,Cu-Ni-Si alloys,95.18,0,0,0,3.52,0.93,1223,723,4,35
Cu-3.52Ni-0.93Si-0.37Fe,Cu-Ni-Si alloys,95.18,0,0,0,3.52,0.93,1223,723,8,38
Cu-3.52Ni-0.93Si-0.37Fe,Cu-Ni-Si alloys,95.18,0,0,0,3.52,0.93,1223,723,24,46
Cu-3.51Ni-0.93Si-0.64Mo,Cu-Ni-Si alloys,95.56,0,0,0,3.51,0.93,1223,723,4,37
Cu-3.32Ni-0.93Si-0.35Cr-0.30Zr,Cu-Ni-Si alloys,95.75,0,0,0,3.32,0.93,1223,723,4,36
Cu-3.32Ni-0.93Si-0.37Fe-0.30Zr,Cu-Ni-Si alloys,95.75,0,0,0,3.32,0.93,1223,723,4,35
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,93.86,0,0,0,4.95,1.19,1223,723,4,49
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,94.2,0,0,0,4.7,1.1,1223,723,4,51
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,94.4,0,0,0,4.5,1.1,1223,723,4,51
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,94.8,0,0,0,4.2,1,1223,723,4,51
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,95.1,0,0,0,4,0.9,1223,723,4,52
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,95.5,0,0,0,3.6,0.9,1223,723,4,51
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,95.9,0,0,0,3.3,0.8,1223,723,4,50
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,96.1,0,0,0,3.1,0.8,1223,723,4,51
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,96.75,0,0,0,2.62,0.63,1223,723,4,39
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,97.4,0,0,0,2.1,0.5,1223,723,4,40
Cu-4.95Ni-1.20Si,Cu-Ni-Si alloys,98.1,0,0,0,1.5,0.4,1223,723,4,48
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,1,27
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,2,29
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,4,32
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,8,34
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,16,38
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,25,43
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,48,46
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,120,50
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,240,52
Cu-4.1Ni-1Si,Cu-Ni-Si alloys,94.93,0,0,0,4.1,0.97,1173,723,408,52
Cu-2.8Ni-0.8Si-0.8Cr,Cu-Ni-Si alloys,95.6,0,0.8,0,2.8,0.8,1173,773,0.5,31
Cu-2.8Ni-0.8Si-0.8Cr,Cu-Ni-Si alloys,95.6,0,0.8,0,2.8,0.8,1173,773,1,37
Cu-2.8Ni-0.8Si-0.8Cr,Cu-Ni-Si alloys,95.6,0,0.8,0,2.8,0.8,1173,773,2,43
Cu-2.8Ni-0.8Si-0.8Cr,Cu-Ni-Si alloys,95.6,0,0.8,0,2.8,0.8,1173,773,3.5,47
Cu-2.8Ni-0.8Si-0.8Cr,Cu-Ni-Si alloys,95.6,0,0.8,0,2.8,0.8,1173,773,5,48
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,723,0.167,29
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,723,0.5,36
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,723,1,38
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,723,2,41
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,723,3,44
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,723,4,45
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,0.167,37
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,0.5,39
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,1.5,44
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,2,46
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,2.5,47
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,3,47
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,648,8,47
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,623,1,25
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,673,1,32
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,698,1,35
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,748,1,40
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,773,1,42
Cu-2Ni-0.5Si,Cu-Ni-Si alloys,97.56,0,0,0,1.92,0.52,1233,823,1,42
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,723,0.167,32
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,723,0.5,39
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,723,1,41
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,723,2,44
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,723,3,46
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,723,4,47
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,0.167,37
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,0.5,42
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,1.5,46
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,2,47
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,2.5,49
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,3,49
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,648,8,48
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,623,1,26
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,673,1,33
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,698,1,37
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,748,1,42
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,773,1,44
Cu-2Ni-0.5Si-0.15Zr,Cu-Ni-Si alloys,97.5,0,0,0,1.87,0.47,1233,823,1,45
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,723,0.167,31
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,723,0.5,36
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,723,1,39
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,723,2,43
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,723,3,45
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,723,4,47
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,0.167,37
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,0.5,42
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,1.5,47
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,2,48
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,2.5,50
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,3,50
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,648,8,50
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,623,1,25
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,673,1,32
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,698,1,36
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,748,1,42
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,773,1,44
Cu-2Ni-0.5Si-0.3Cr,Cu-Ni-Si alloys,97.29,0,0.4,0,1.83,0.49,1233,823,1,46
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,0.167,31
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,0.5,36
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,38
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,2,42
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,3,45
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,4,46
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,773,0.167,37
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,773,0.5,41
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,773,1.5,45
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,773,2,47
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,773,2.5,48
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,773,3,49
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,648,8,48
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,26
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,32
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,36
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,41
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,43
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0,0.22,0,1.88,0.6,1233,723,1,44
Cu-4Ni-1Si,Cu-Ni-Si alloys,95.05,0,0,0,4,0.95,1273,723,5,46
Cu-4Ni-1Si-0.02P,Cu-Ni-Si alloys,95.03,0,0,0,4,0.95,1273,723,5,36
Cu-4Ni-1Si-0.02P,Cu-Ni-Si alloys,95.03,0,0,0,4,0.95,1173,723,5,36
Cu-4Ni-1Si-0.02P,Cu-Ni-Si alloys,95.03,0,0,0,4,0.95,1273,723,5,36
Cu-4Ni-1Si-0.02P-0.02Cr,Cu-Ni-Si alloys,95.01,0,0.02,0,4,0.95,1273,723,5,35
Cu-4Ni-1Si-0.02P-0.02Cr,Cu-Ni-Si alloys,95.01,0,0.02,0,4,0.95,1273,723,5,35
Cu-4Ni-1Si-0.02P-0.02Cr,Cu-Ni-Si alloys,95.01,0,0.02,0,4,0.95,1273,723,5,35
Cu-1.9Ni-1Si-1Co-0.2Zr,Cu-Ni-Si alloys,95.84,0,0,0,1.9,1.04,1223,773,3,45
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,673,0.25,28
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,673,0.5,30
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,673,1,30
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,673,2,31
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,673,4,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,673,6,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.25,31
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.5,30
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,1,31
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,2,31
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,4,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,6,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,773,0.25,27
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,773,0.5,28
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,773,1,30
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,773,2,31
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,773,4,32
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,773,6,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.25,31
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,0.5,33
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,1,34
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,2,35
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,4,38
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1223,723,6,37
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1173,693,0.25,48
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1173,693,0.5,49
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0,0,0,1.91,0.47,1173,693,1,50
